korean,actual translation,Google translation,Microsoft translation,DeepL translation,Google translation_bleurt,Google translation_comet,Microsoft translation_bleurt,Microsoft translation_comet,DeepL translation_bleurt,DeepL translation_comet,cosine_Google_translation,cosine_Microsoft_translation,cosine_DeepL_translation,Google translation_bleurt_minmax,Microsoft translation_bleurt_minmax,DeepL translation_bleurt_minmax
"사람들은 ""해결책이 뭡니까?""라고 말합니다. 바로 여기 있습니다.","People say, ""What's the solution?"" Here it is.","People say, “What’s the solution?” It's right here.","People ask, ""What's the solution?"" Says. It's right here.","People say, ""What's the solution?"" Well, it's right here.",0.539752721786499,0.926118791103363,0.3375984728336334,0.8381980061531067,0.5166006088256836,0.9325355887413024,0.9586588,0.9133449,0.93629074,0.7620334216931052,0.7045011260891639,0.7580299189211338
"탄소에 가격을 매기는 것입니다. 우리는 세수중립으로, 비스마르크가 발명해낸, 고용에 대한 세금을 이산화탄소 세금으로 대체해야 합니다. 19세기 이후 몇 가지가 바뀌었습니다.","Put a price on carbon. We need a CO2 tax, revenue neutral, to replace taxation on employment, which was invented by Bismarck -- and some things have changed since the 19th century.","It's about putting a price on carbon. We should replace the tax on employment, invented by Bismarck, with a tax on carbon dioxide that is revenue neutral. Some things have changed since the 19th century.","It's about putting a price on carbon. We should be tax neutral, replacing the tax on employment invented by Bismarck with a carbon dioxide tax. Several things have changed since the 19th century.","We need to replace Bismarck's invention, the tax on employment, with a tax on carbon dioxide, revenue neutral. A few things have changed since the 19th century.",0.3009583353996277,0.9021746516227722,0.238815352320671,0.8676618933677673,0.2420612275600433,0.8792340755462646,0.9378308,0.9188738,0.82678175,0.6746096846953595,0.6702462520672113,0.6558476064104382
"가난한 세계에, 우리는 기후 위기에 대한 해결책을 가난에 대한 응답과 통합해야 합니다.","In the poor world, we have to integrate the responses to poverty with the solutions to the climate crisis.","In a poor world, we must integrate solutions to the climate crisis with responses to poverty.","In a poor world, we must integrate solutions to the climate crisis with responses to poverty.","In a poor world, we need to integrate solutions to the climate crisis with responses to poverty.",0.6135455369949341,0.9198951721191406,0.6135455369949341,0.9198951721191406,0.6142757534980774,0.920795202255249,0.9878682,0.9878682,0.98789275,0.7890493150175563,0.8001908742008637,0.794384164754393
우간다에서 가난과 싸우는 계획은 우리가 기후 위기를 해결하지 않는다면 의미가 없어집니다.,"Plans to fight poverty in Uganda are mooted, if we do not solve the climate crisis.",Plans to fight poverty in Uganda will be meaningless if we do not address the climate crisis.,Plans to fight poverty in Uganda become meaningless if we don't address the climate crisis.,A plan to fight poverty in Uganda will be meaningless if we don't address the climate crisis.,0.4885007739067077,0.9207801222801208,0.5233415961265564,0.9230608940124512,0.3814057111740112,0.9125821590423584,0.9175029,0.9313179,0.91221267,0.7432698448776689,0.7689109893917531,0.7077109912029718
그러나 가난한 나라들에서는 응답들이 실제로 큰 차이를 만듭니다. 이것은 유럽에 대해 많이 얘기되어 온 제안입니다.,But responses can actually make a huge difference in the poor countries. This is a proposal that has been talked about a lot in Europe.,But in poor countries the responses actually make a big difference. This is a much-talked-about proposal for Europe.,"But in poorer countries, the responses actually make a big difference. This is a proposal that has been talked about a lot about Europe.","But in poorer countries, the responses really do make a difference. This is a suggestion that has been talked about a lot for Europe.",0.4363952279090881,0.9029574394226074,0.6720490455627441,0.9114200472831726,0.5872642993927002,0.9077510237693788,0.96612453,0.9513862,0.9241396,0.7241937618158173,0.8204780478133796,0.7843306240490858
"이것은 네이쳐 잡지에서 가져온 것입니다. 이것은 이른바 '수퍼그리드'로 연결된 태양광 집광, 재생 에너지 발전소로, 주로 개발도상국들로부터 고전압 DC 전류를 만들어 유럽에 모든 전력을 공급하는 것입니다.","This was from Nature magazine. These are concentrating solar, renewable energy plants, linked in a so-called ""supergrid"" to supply all of the electrical power to Europe, largely from developing countries -- high-voltage DC currents.","This is from Nature magazine. This is a so-called 'supergrid' of concentrating solar, renewable energy plants connected to generate high-voltage DC current, mainly from developing countries, to supply all of Europe's electricity.","This is taken from Nature magazine. This is a so-called 'supergrid' connected solar concentrating, renewable energy power plant that generates high-voltage DC currents, mainly from developing countries, to supply all the electricity to Europe.","This is from Nature magazine: these are solar concentrated, renewable energy power plants connected in a so-called ""supergrid"" that generates high-voltage DC current, mostly from developing countries, to power all of Europe.",0.3291500806808471,0.8842177987098694,0.3207057118415832,0.8697234988212585,0.3142954111099243,0.8908650875091553,0.9428363,0.9491784,0.9646143,0.6849308139407507,0.6986432487852201,0.6827328419035097
이것은 '그림의 떡'이 아닙니다. 이루어질 수 있습니다.,This is not pie in the sky; this can be done.,This is not a ‘rice cake’. It can be done.,This is not a 'piece of cake'. It can be done.,"This isn't a ""picture of bread and butter"" - it can be done.",-0.7045513391494751,0.6921871304512024,-0.2431690692901611,0.7647415995597839,-0.9683164358139038,0.6933183670043945,0.75545514,0.8149698,0.8053825,0.3064879098641295,0.5031092396192569,0.20535052987200084
우리 자신의 경제를 위해서 이렇게 할 필요가 있습니다.,We need to do it for our own economy.,We need to do this for our own economy.,We need to do this for our own economy.,We need to do this for the sake of our own economy.,0.9423246383666992,0.9745309352874756,0.9423246383666992,0.9745309352874756,0.7234126329421997,0.9523982405662536,0.9893195,0.9893196,0.9714105,0.9094168752587489,0.9142011083386157,0.8350044162840308
"최근의 수치를 보면 구 모델이 더이상 효과가 없다는 것을 알게 됩니다. 여러분이 하실 수 있는 하실 수 있는 훌륭한 투자가 참 많습니다. 여러분이 역청이나 혈암유에 투자한다면, 서브 프라임 탄소 자산으로 꽁 꽁 채운 포트폴리오를 갖게 되실 것입니다.","The latest figures show that the old model is not working. There are a lot of great investments that you can make. If you are investing in tar sands or shale oil, then you have a portfolio that is crammed with sub-prime carbon assets.","A look at the latest numbers shows that the old model no longer works. There are so many great investments you can make. If you invest in bitumen or shale oil, you will have a portfolio full of subprime carbon assets.","If you look at the recent figures, you will see that the old model is no longer effective. There are so many great investments that you can make. If you invest in bitumen or shale oil, you'll have a portfolio full of subprime carbon assets.","If you look at the latest numbers, you realize that the old model doesn't work anymore. If you invest in bitumen or shale oil, you're going to have a portfolio full of sub-prime carbon assets.",0.4548828899860382,0.8555822372436523,0.3377158045768738,0.849168598651886,0.3557431995868683,0.807569682598114,0.87389064,0.87751675,0.8232336,0.7309621810051192,0.7045418130411716,0.6981595207847094
이것은 구 모델을 바탕으로 한 것입니다.,And it is based on an old model.,This is based on the old model.,This is based on the old model.,This is based on the old model.,0.7889419794082642,0.9389577507972716,0.7889419794082642,0.9389577507972716,0.7889419794082642,0.9389577507972716,0.94665074,0.94665074,0.94665086,0.8532627694621715,0.8610128345476102,0.8593941418248564
바보들은 팔과 다리의 혈관이 붕괴될 때 발끝에서 혈관을 찾습니다. 역청과 석탄 셰일을 개발하는 것도 마찬가지입니다. 제가 개인적으로 합당하다고 생각하는 투자 몇 가지는 다음과 같습니다.,Junkies find veins in their toes when the ones in their arms and their legs collapse. Developing tar sands and coal shale is the equivalent. Here are just a few of the investments that I personally think make sense.,Fools look for blood vessels in their toes when the blood vessels in their arms and legs collapse. The same goes for developing bitumen and coal shale. Here are a few investments I personally think make sense:,Fools look for blood vessels in their toes when they collapse in their arms and legs. The same goes for developing bitumen and coal shale. Here are some investments that I personally think are worth it:,Fools look for veins in their toes when the veins in their arms and legs collapse. The same is true of developing bitumen and coal shale. Here are a few investments that I personally think make sense.,0.2718276679515838,0.7912177443504333,0.1291717737913131,0.7800957560539246,0.4123975932598114,0.8175933957099915,0.7608303,0.78725386,0.843173,0.6639448116718344,0.6322253133649723,0.7192460291490276
